id,y1,y2,y3,y4,f1,f2,f3,f4,p1,p2,p3,p4,yogurt_type
679,0,1,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004,2
680,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,2
681,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,2
682,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,2
683,0,1,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004,2
684,0,1,0,0,0,1,0,0,0.108,0.098999999,0.050000001,0.079000004,2
685,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,2
686,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,2
687,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,2
688,0,1,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,2
689,0,1,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,2
690,0,1,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,2
691,0,1,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,2
692,0,1,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,2
693,0,1,0,0,0,0,0,0,0.108,0.061000001,0.048999999,0.079000004,2
694,0,1,0,0,0,0,0,0,0.108,0.061000001,0.048999999,0.079000004,2
695,0,1,0,0,0,0,0,0,0.122,0.086000003,0.054000001,0.079000004,2
696,0,1,0,0,0,1,0,0,0.117,0.081,0.066,0.079000004,2
697,0,1,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004,2
698,0,1,0,0,0,0,0,0,0.11,0.081,0.066,0.079000004,2
699,0,1,0,0,0,0,0,0,0.11,0.081,0.066,0.079000004,2
700,0,1,0,0,0,0,0,0,0.112,0.081,0.066,0.079000004,2
701,0,1,0,0,0,0,0,0,0.112,0.081,0.066,0.079000004,2
702,0,1,0,0,0,0,0,0,0.115,0.086000003,0.066,0.086000003,2
703,0,1,0,0,0,0,0,0,0.115,0.086000003,0.066,0.086000003,2
704,0,1,0,0,0,0,0,0,0.115,0.086000003,0.059,0.086000003,2
705,0,1,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,2
706,0,1,0,0,0,0,0,0,0.115,0.086000003,0.025,0.079000004,2
707,0,1,0,0,0,0,0,0,0.115,0.086000003,0.025,0.079000004,2
708,0,1,0,0,0,0,0,0,0.112,0.086000003,0.054000001,0.079000004,2
709,0,1,0,0,0,0,0,0,0.103,0.074000001,0.061000001,0.081,2
710,0,1,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004,2
711,0,1,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004,2
712,0,1,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004,2
713,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,2
714,0,0,0,1,0,0,0,0,0.103,0.081,0.048999999,0.079000004,4
715,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.079000004,4
716,0,0,1,0,0,0,0,0,0.11,0.081,0.061000001,0.081,3
717,0,0,0,1,0,0,0,0,0.109,0.081,0.048999999,0.079000004,4
718,0,0,0,1,0,0,0,0,0.109,0.081,0.048999999,0.079000004,4
719,1,0,0,0,1,0,0,0,0.082999997,0.086000003,0.054000001,0.079000004,1
720,1,0,0,0,0,0,0,0,0.108,0.086000003,0.025,0.079000004,1
721,0,0,0,1,1,0,0,0,0.108,0.086000003,0.054000001,0.079000004,4
722,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,1
723,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,1
724,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,1
725,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,1
726,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,1
727,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,1
728,1,0,0,0,0,0,0,0,0.055,0.086000003,0.050000001,0.086000003,1
729,1,0,0,0,0,0,0,0,0.055,0.086000003,0.050000001,0.086000003,1
730,1,0,0,0,0,0,0,0,0.055,0.086000003,0.050000001,0.086000003,1
731,1,0,0,0,0,0,0,0,0.055,0.086000003,0.050000001,0.086000003,1
732,1,0,0,0,1,0,0,0,0.092,0.086000003,0.050000001,0.075999998,1
733,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,1
734,1,0,0,0,0,1,0,0,0.122,0.063000001,0.054000001,0.086000003,1
735,1,0,0,0,0,1,0,0,0.122,0.063000001,0.054000001,0.086000003,1
736,1,0,0,0,0,0,0,0,0.082999997,0.086000003,0.061000001,0.063000001,1
737,1,0,0,0,0,0,0,0,0.082999997,0.086000003,0.061000001,0.063000001,1
738,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,1
739,1,0,0,0,0,1,0,0,0.115,0.063000001,0.061000001,0.079000004,1
740,1,0,0,0,0,1,0,0,0.115,0.063000001,0.061000001,0.079000004,1
741,1,0,0,0,0,0,1,0,0.115,0.063000001,0.061000001,0.044,1
742,1,0,0,0,0,0,1,0,0.115,0.063000001,0.061000001,0.044,1
743,1,0,0,0,0,0,1,0,0.115,0.063000001,0.061000001,0.044,1
744,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,1
745,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,1
746,1,0,0,0,0,0,0,0,0.115,0.086000003,0.055,0.079000004,1
747,1,0,0,0,0,0,0,0,0.115,0.086000003,0.046,0.079000004,1
748,1,0,0,0,0,0,0,0,0.115,0.086000003,0.046,0.079000004,1
749,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,1
750,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,1
751,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,1
752,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,1
753,1,0,0,0,0,0,0,0,0.108,0.086000003,0.050000001,0.086000003,1
754,1,0,0,0,1,0,0,0,0.115,0.086000003,0.054000001,0.079000004,1
755,0,1,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,2
756,1,0,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,1
757,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,1
758,0,1,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,2
759,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,1
760,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,1
761,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,1
762,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,1
763,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,1
764,0,1,0,0,0,0,0,0,0.133,0.074000001,0.064000003,0.082000002,2
765,0,1,0,0,0,0,0,0,0.12800001,0.074000001,0.061000001,0.081,2
766,0,1,0,0,0,0,0,0,0.107,0.074000001,0.061999999,0.079999998,2
767,0,1,0,0,0,1,0,0,0.108,0.048999999,0.050000001,0.079000004,2
768,0,1,0,0,0,0,0,0,0.108,0.081,0.066,0.079000004,2
769,0,1,0,0,0,0,0,0,0.108,0.081,0.066,0.079000004,2
770,0,1,0,0,0,1,0,0,0.113,0.081,0.086000003,0.079000004,2
771,0,1,0,0,0,0,0,0,0.108,0.081,0.066,0.079000004,2
772,0,1,0,0,0,1,0,0,0.113,0.081,0.086000003,0.079000004,2
773,0,1,0,0,0,0,0,0,0.108,0.081,0.066,0.079000004,2
774,0,1,0,0,0,0,0,0,0.108,0.081,0.066,0.079000004,2
775,0,1,0,0,0,0,0,0,0.108,0.081,0.066,0.079000004,2
776,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.079000004,2
777,0,1,0,0,0,0,0,0,0.108,0.081,0.064000003,0.075000003,2
778,0,1,0,0,0,0,0,0,0.107,0.081,0.064999998,0.079999998,2
779,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.079000004,2
780,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.079000004,2
781,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.079000004,2
782,0,1,0,0,0,0,0,0,0.108,0.081,0.066,0.079000004,2
783,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.079000004,2
784,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.079000004,2
785,0,1,0,0,0,0,0,0,0.108,0.081,0.066,0.079000004,2
786,0,1,0,0,0,0,0,1,0.108,0.081,0.061000001,0.075000003,2
787,0,1,0,0,0,0,0,1,0.108,0.081,0.061000001,0.075000003,2
788,0,1,0,0,0,0,0,1,0.108,0.081,0.061000001,0.074000001,2
789,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.085000001,2
790,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.085000001,2
791,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.085000001,2
792,0,1,0,0,0,0,1,0,0.11,0.081,0.041999999,0.079000004,2
793,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003,2
794,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003,2
795,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.086000003,2
796,0,1,0,0,0,0,0,0,0.108,0.068999998,0.061000001,0.086000003,2
797,0,1,0,0,0,0,0,0,0.108,0.068999998,0.061000001,0.086000003,2
798,0,1,0,0,0,0,0,0,0.108,0.068999998,0.061000001,0.086000003,2
799,0,1,0,0,0,0,0,0,0.115,0.041000001,0.066,0.086000003,2
800,0,1,0,0,0,0,0,0,0.108,0.081,0.066,0.086000003,2
801,0,1,0,0,0,0,0,0,0.108,0.041000001,0.066,0.086000003,2
802,0,1,0,0,0,0,0,0,0.103,0.081,0.061000001,0.079000004,2
803,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003,2
804,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003,2
805,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003,2
806,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.086000003,2
807,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.086000003,2
808,0,1,0,0,0,0,0,0,0.11,0.081,0.067000002,0.086999997,2
809,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.083999999,2
810,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.083999999,2
811,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.081,2
812,0,1,0,0,0,0,0,0,0.115,0.081,0.066,0.081,2
813,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,2
814,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,2
815,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,2
816,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,2
817,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.081,2
818,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.081,2
819,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.081,2
820,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.081,2
821,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,2
822,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,2
823,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.081,2
824,0,1,0,0,0,0,0,0,0.125,0.081,0.048999999,0.079000004,2
825,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,2
826,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003,2
827,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003,2
828,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003,2
829,0,1,0,0,0,0,0,0,0.108,0.074000001,0.050000001,0.079000004,2
830,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,2
831,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,2
832,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,2
833,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.081,2
834,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.081,2
835,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,2
836,0,1,0,0,0,0,0,0,0.108,0.081,0.066,0.081,2
837,0,1,0,0,0,0,0,0,0.108,0.081,0.066,0.081,2
838,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,2
839,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,2
840,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,2
841,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,2
842,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,2
843,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,2
844,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,2
845,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,2
846,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003,2
847,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003,2
848,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003,2
849,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,2
850,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,2
851,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,2
852,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,2
853,0,1,0,0,0,0,0,0,0.112,0.086000003,0.061000001,0.082999997,2
854,0,1,0,0,0,0,0,0,0.112,0.086000003,0.061000001,0.082999997,2
855,0,1,0,0,0,0,0,0,0.116,0.086000003,0.050000001,0.083999999,2
856,0,1,0,0,0,0,0,0,0.112,0.086000003,0.061000001,0.082999997,2
857,0,1,0,0,0,0,0,0,0.11,0.081,0.054000001,0.083999999,2
858,0,1,0,0,0,0,0,0,0.122,0.081,0.061000001,0.086000003,2
859,0,1,0,0,0,0,0,0,0.122,0.081,0.061000001,0.086000003,2
860,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
861,0,1,0,0,0,0,0,0,0.122,0.081,0.061000001,0.086000003,2
862,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
863,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
864,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
865,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
866,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
867,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
868,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
869,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
870,0,1,0,0,0,0,0,0,0.122,0.081,0.061000001,0.086000003,2
871,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
872,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.092,2
873,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
874,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
875,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
876,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
877,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
878,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
879,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
880,0,1,0,0,0,0,0,0,0.122,0.081,0.061000001,0.086000003,2
881,0,1,0,0,1,0,0,0,0.090999998,0.086000003,0.061000001,0.086000003,2
882,0,1,0,0,0,0,0,1,0.122,0.086000003,0.061000001,0.068000004,2
883,0,1,0,0,0,0,0,1,0.122,0.086000003,0.061000001,0.068000004,2
884,0,1,0,0,1,0,0,0,0.125,0.081,0.061000001,0.074000001,2
885,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
886,0,1,0,0,1,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
887,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
888,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
889,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
890,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
891,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
892,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
893,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
894,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
895,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
896,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
897,0,1,0,0,0,0,0,0,0.122,0.081,0.061000001,0.086000003,2
898,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
899,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
900,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
901,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
902,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
903,0,1,0,0,0,0,0,0,0.122,0.055,0.061000001,0.086000003,2
904,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
905,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
906,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
907,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
908,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
909,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
910,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
911,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
912,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
913,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
914,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
915,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
916,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
917,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
918,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
919,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
920,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
921,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
922,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
923,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
924,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2
925,1,0,0,0,0,0,0,0,0.103,0.088,0.061000001,0.081,1
926,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004,1
927,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004,1
928,1,0,0,0,0,0,0,0,0.103,0.081,0.052999999,0.079000004,1
929,1,0,0,0,0,0,0,0,0.103,0.081,0.052999999,0.079000004,1
930,1,0,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,1
931,1,0,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,1
932,1,0,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,1
933,1,0,0,0,0,0,0,0,0.115,0.097999997,0.061000001,0.086000003,1
934,1,0,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,1
935,1,0,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,1
936,1,0,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,1
937,1,0,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,1
938,1,0,0,0,0,0,0,0,0.108,0.097999997,0.061000001,0.083999999,1
939,1,0,0,0,0,0,0,0,0.061999999,0.081,0.048999999,0.079000004,1
940,1,0,0,0,0,0,0,0,0.108,0.097999997,0.061000001,0.081,1
941,1,0,0,0,0,0,0,0,0.052999999,0.081,0.048999999,0.079000004,1
942,1,0,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,1
943,1,0,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,1
944,1,0,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,1
945,1,0,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,1
946,1,0,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,1
947,1,0,0,0,0,0,0,0,0.108,0.097999997,0.061000001,0.081,1
948,1,0,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,1
949,1,0,0,0,0,0,0,0,0.108,0.081,0.048999999,0.079000004,1
950,1,0,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,1
951,1,0,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,1
952,1,0,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,1
953,1,0,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,1
954,1,0,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,1
955,1,0,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,1
956,1,0,0,0,0,0,0,0,0.082000002,0.081,0.048999999,0.079000004,1
957,1,0,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,1
958,1,0,0,0,0,0,0,0,0.115,0.086000003,0.048999999,0.079000004,1
959,1,0,0,0,0,0,0,0,0.115,0.086000003,0.048999999,0.079000004,1
960,1,0,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,1
961,1,0,0,0,0,0,0,0,0.115,0.086000003,0.048999999,0.079000004,1
962,1,0,0,0,0,0,0,0,0.115,0.086000003,0.048999999,0.079000004,1
963,1,0,0,0,0,0,0,0,0.125,0.086000003,0.061000001,0.086000003,1
964,1,0,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,1
965,1,0,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,1
966,1,0,0,0,1,0,0,0,0.108,0.092,0.063000001,0.104,1
967,1,0,0,0,1,0,0,0,0.108,0.092,0.063000001,0.104,1
968,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,1
969,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,1
970,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,1
971,1,0,0,0,0,0,0,0,0.108,0.086000003,0.048999999,0.079000004,1
972,1,0,0,0,0,0,0,0,0.125,0.088,0.061000001,0.092,1
973,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,1
974,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,1
975,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,1
976,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,1
977,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,1
978,1,0,0,0,0,0,0,1,0.122,0.086000003,0.061000001,0.068000004,1
979,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,1
980,1,0,0,0,1,0,0,0,0.108,0.086000003,0.054000001,0.079000004,1
981,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,1
982,1,0,0,0,0,0,0,0,0.108,0.086000003,0.025,0.079000004,1
983,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,1
984,1,0,0,0,1,0,0,0,0.108,0.086000003,0.054000001,0.079000004,1
985,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,1
986,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,1
987,1,0,0,0,0,0,0,0,0.122,0.086000003,0.054000001,0.079000004,1
988,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,1
989,1,0,0,0,0,0,0,0,0.122,0.086000003,0.054000001,0.083999999,1
990,1,0,0,0,0,0,0,0,0.122,0.086000003,0.054000001,0.083999999,1
991,1,0,0,0,1,0,0,0,0.082999997,0.086000003,0.054000001,0.086000003,1
992,1,0,0,0,1,0,0,0,0.082999997,0.086000003,0.054000001,0.086000003,1
993,1,0,0,0,0,0,0,0,0.082999997,0.086000003,0.054000001,0.085000001,1
994,1,0,0,0,0,0,0,0,0.082999997,0.086000003,0.054000001,0.085000001,1
995,1,0,0,0,0,1,0,0,0.055,0.063000001,0.054000001,0.086000003,1
996,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,1
997,1,0,0,0,0,0,0,1,0.115,0.086000003,0.055,0.063000001,1
998,1,0,0,0,0,0,0,1,0.115,0.086000003,0.055,0.063000001,1
999,1,0,0,0,0,0,0,1,0.115,0.086000003,0.061000001,0.063000001,1
1000,1,0,0,0,0,0,0,1,0.115,0.086000003,0.061000001,0.063000001,1
1001,1,0,0,0,0,0,0,0,0.115,0.086000003,0.061000001,0.068000004,1
1002,1,0,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.079000004,1
1003,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,1
1004,1,0,0,0,1,0,0,0,0.115,0.063000001,0.057,0.079000004,1
1005,1,0,0,0,1,0,0,0,0.115,0.063000001,0.057,0.079000004,1
1006,1,0,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.063000001,1
1007,1,0,0,0,0,0,0,0,0.082999997,0.063000001,0.061000001,0.063000001,1
1008,1,0,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.063000001,1
1009,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,2
1010,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,2
1011,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,2
1012,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,2
1013,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,2
1014,0,1,0,0,0,0,0,0,0.108,0.074000001,0.050000001,0.079000004,2
1015,0,1,0,0,0,0,0,0,0.108,0.086000003,0.025,0.079000004,2
1016,1,0,0,0,1,0,0,0,0.082999997,0.086000003,0.054000001,0.079000004,1
1017,1,0,0,0,0,0,0,0,0.082999997,0.086000003,0.054000001,0.079000004,1
1018,1,0,0,0,0,0,0,0,0.082999997,0.086000003,0.054000001,0.079000004,1
1019,0,1,0,0,0,0,0,0,0.108,0.086000003,0.043000001,0.079000004,2
1020,1,0,0,0,1,0,0,0,0.082999997,0.086000003,0.054000001,0.086000003,1
